sentence,sentence_CLAUSE,sentence_RC_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embed_NUM,embed_GEN,embed_ZIPF,intervener_NUM,intervener_GEN,verb_ZIPF
the actress who sees the woman admires the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,f,5.0,False,False,2.5
the actress who sees the woman admires the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,2.5
the actress who sees the woman admires the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,2.5
the actress who sees the woman admires the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,f,5.0,False,False,2.5
the actress who sees the woman admires the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,f,5.0,False,False,2.5
the actress who sees the woman admires the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,2.5
the actress who sees the woman admires the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,2.5
the actress who sees the princess admires the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,f,4.5,False,False,2.5
the actress who sees the princess admires the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,f,4.5,False,False,2.5
the actress who sees the princess admires the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,2.5
the actress who sees the princess admires the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,2.5
the actress who sees the princess admires the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,f,4.5,False,False,2.5
the actress who sees the princess admires the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,f,4.5,False,False,2.5
the actress who sees the princess admires the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,2.5
the actress who sees the princess admires the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,2.5
the actress who sees the man admires the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,5.5,False,True,2.5
the actress who sees the man admires the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,5.5,False,True,2.5
the actress who sees the man admires the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,True,2.5
the actress who sees the man admires the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,True,2.5
the actress who sees the man admires the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,5.5,False,True,2.5
the actress who sees the man admires the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,5.5,False,True,2.5
the actress who sees the man admires the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,True,2.5
the actress who sees the man admires the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,True,2.5
the actress who sees the prince admires the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,True,2.5
the actress who sees the prince admires the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,True,2.5
the actress who sees the prince admires the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,True,2.5
the actress who sees the prince admires the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,True,2.5
the actress who sees the prince admires the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,True,2.5
the actress who sees the prince admires the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,True,2.5
the actress who sees the prince admires the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,True,2.5
the actress who sees the prince admires the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,True,2.5
the actress who sees the actor admires the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,True,2.5
the actress who sees the actor admires the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,True,2.5
the actress who sees the actor admires the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,True,2.5
the actress who sees the actor admires the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,True,2.5
the actress who sees the actor admires the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,True,2.5
the actress who sees the actor admires the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,True,2.5
the actress who sees the actor admires the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,True,2.5
the actress who sees the actor admires the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,True,2.5
the actress who sees the women admires the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,f,5.0,True,False,2.5
the actress who sees the women admires the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,f,5.0,True,False,2.5
the actress who sees the women admires the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,5.0,True,False,2.5
the actress who sees the women admires the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,5.0,True,False,2.5
the actress who sees the women admires the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,f,5.0,True,False,2.5
the actress who sees the women admires the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,f,5.0,True,False,2.5
the actress who sees the women admires the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,5.0,True,False,2.5
the actress who sees the women admires the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,5.0,True,False,2.5
the actress who sees the princesses admires the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,f,4.5,True,False,2.5
the actress who sees the princesses admires the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,f,4.5,True,False,2.5
the actress who sees the princesses admires the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,4.5,True,False,2.5
the actress who sees the princesses admires the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,4.5,True,False,2.5
the actress who sees the princesses admires the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,f,4.5,True,False,2.5
the actress who sees the princesses admires the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,f,4.5,True,False,2.5
the actress who sees the princesses admires the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,4.5,True,False,2.5
the actress who sees the princesses admires the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,4.5,True,False,2.5
the actress who sees the men admires the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,5.5,True,True,2.5
the actress who sees the men admires the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,5.5,True,True,2.5
the actress who sees the men admires the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,5.5,True,True,2.5
the actress who sees the men admires the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,5.5,True,True,2.5
the actress who sees the men admires the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,5.5,True,True,2.5
the actress who sees the men admires the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,5.5,True,True,2.5
the actress who sees the men admires the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,5.5,True,True,2.5
the actress who sees the men admires the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,5.5,True,True,2.5
the actress who sees the princes admires the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,4.5,True,True,2.5
the actress who sees the princes admires the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,4.5,True,True,2.5
the actress who sees the princes admires the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,m,4.5,True,True,2.5
the actress who sees the princes admires the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,4.5,True,True,2.5
the actress who sees the princes admires the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,4.5,True,True,2.5
the actress who sees the princes admires the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,4.5,True,True,2.5
the actress who sees the princes admires the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,m,4.5,True,True,2.5
the actress who sees the princes admires the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,4.5,True,True,2.5
the actress who sees the actors admires the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,4.5,True,True,2.5
the actress who sees the actors admires the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,4.5,True,True,2.5
the actress who sees the actors admires the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,m,4.5,True,True,2.5
the actress who sees the actors admires the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,4.5,True,True,2.5
the actress who sees the actors admires the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,4.5,True,True,2.5
the actress who sees the actors admires the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,4.5,True,True,2.5
the actress who sees the actors admires the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,m,4.5,True,True,2.5
the actress who sees the actors admires the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,4.5,True,True,2.5
the actress who admires the woman sees the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,f,5.0,False,False,4.5
the actress who admires the woman sees the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,f,5.0,False,False,4.5
the actress who admires the woman sees the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,4.5
the actress who admires the woman sees the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,4.5
the actress who admires the woman sees the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,f,5.0,False,False,4.5
the actress who admires the woman sees the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,f,5.0,False,False,4.5
the actress who admires the woman sees the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,4.5
the actress who admires the woman sees the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,4.5
the actress who admires the princess sees the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,f,4.5,False,False,4.5
the actress who admires the princess sees the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,f,4.5,False,False,4.5
the actress who admires the princess sees the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,4.5
the actress who admires the princess sees the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,4.5
the actress who admires the princess sees the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,f,4.5,False,False,4.5
the actress who admires the princess sees the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,f,4.5,False,False,4.5
the actress who admires the princess sees the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,4.5
the actress who admires the princess sees the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,4.5
the actress who admires the man sees the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,5.5,False,True,4.5
the actress who admires the man sees the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,5.5,False,True,4.5
the actress who admires the man sees the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,True,4.5
the actress who admires the man sees the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,True,4.5
the actress who admires the man sees the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,5.5,False,True,4.5
the actress who admires the man sees the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,5.5,False,True,4.5
the actress who admires the man sees the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,True,4.5
the actress who admires the man sees the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,True,4.5
the actress who admires the prince sees the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,True,4.5
the actress who admires the prince sees the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,True,4.5
the actress who admires the prince sees the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,True,4.5
the actress who admires the prince sees the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,True,4.5
the actress who admires the prince sees the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,True,4.5
the actress who admires the prince sees the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,True,4.5
the actress who admires the prince sees the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,True,4.5
the actress who admires the prince sees the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,True,4.5
the actress who admires the actor sees the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,True,4.5
the actress who admires the actor sees the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,True,4.5
the actress who admires the actor sees the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,True,4.5
the actress who admires the actor sees the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,True,4.5
the actress who admires the actor sees the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,True,4.5
the actress who admires the actor sees the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,True,4.5
the actress who admires the actor sees the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,True,4.5
the actress who admires the actor sees the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,True,4.5
the actress who admires the women sees the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,f,5.0,True,False,4.5
the actress who admires the women sees the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,f,5.0,True,False,4.5
the actress who admires the women sees the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,5.0,True,False,4.5
the actress who admires the women sees the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,5.0,True,False,4.5
the actress who admires the women sees the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,f,5.0,True,False,4.5
the actress who admires the women sees the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,f,5.0,True,False,4.5
the actress who admires the women sees the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,5.0,True,False,4.5
the actress who admires the women sees the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,5.0,True,False,4.5
the actress who admires the princesses sees the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,f,4.5,True,False,4.5
the actress who admires the princesses sees the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,f,4.5,True,False,4.5
the actress who admires the princesses sees the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,4.5,True,False,4.5
the actress who admires the princesses sees the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,4.5,True,False,4.5
the actress who admires the princesses sees the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,f,4.5,True,False,4.5
the actress who admires the princesses sees the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,f,4.5,True,False,4.5
the actress who admires the princesses sees the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,4.5,True,False,4.5
the actress who admires the princesses sees the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,4.5,True,False,4.5
the actress who admires the men sees the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,5.5,True,True,4.5
the actress who admires the men sees the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,5.5,True,True,4.5
the actress who admires the men sees the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,5.5,True,True,4.5
the actress who admires the men sees the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,5.5,True,True,4.5
the actress who admires the men sees the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,5.5,True,True,4.5
the actress who admires the men sees the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,5.5,True,True,4.5
the actress who admires the men sees the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,5.5,True,True,4.5
the actress who admires the men sees the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,5.5,True,True,4.5
the actress who admires the princes sees the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,4.5,True,True,4.5
the actress who admires the princes sees the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,4.5,True,True,4.5
the actress who admires the princes sees the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,m,4.5,True,True,4.5
the actress who admires the princes sees the actor.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,4.5,True,True,4.5
the actress who admires the princes sees the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,4.5,True,True,4.5
the actress who admires the princes sees the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,4.5,True,True,4.5
the actress who admires the princes sees the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,m,4.5,True,True,4.5
the actress who admires the princes sees the actors.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,4.5,True,True,4.5
the actress who admires the actors sees the woman.,subjwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,4.5,True,True,4.5
the actress who admires the actors sees the princess.,subjwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,4.5,True,True,4.5
the actress who admires the actors sees the man.,subjwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,m,4.5,True,True,4.5
the actress who admires the actors sees the prince.,subjwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,4.5,True,True,4.5
the actress who admires the actors sees the women.,subjwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,4.5,True,True,4.5
the actress who admires the actors sees the princesses.,subjwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,4.5,True,True,4.5
the actress who admires the actors sees the men.,subjwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,m,4.5,True,True,4.5
the actress who admires the actors sees the princes.,subjwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,4.5,True,True,4.5
the actress who the woman sees admires the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,f,5.0,False,False,2.5
the actress who the woman sees admires the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,f,5.0,False,False,2.5
the actress who the woman sees admires the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,2.5
the actress who the woman sees admires the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,2.5
the actress who the woman sees admires the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,f,5.0,False,False,2.5
the actress who the woman sees admires the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,f,5.0,False,False,2.5
the actress who the woman sees admires the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,2.5
the actress who the woman sees admires the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,2.5
the actress who the woman admires sees the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,f,5.0,False,False,4.5
the actress who the woman admires sees the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,f,5.0,False,False,4.5
the actress who the woman admires sees the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,4.5
the actress who the woman admires sees the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,5.0,False,False,4.5
the actress who the woman admires sees the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,f,5.0,False,False,4.5
the actress who the woman admires sees the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,f,5.0,False,False,4.5
the actress who the woman admires sees the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,4.5
the actress who the woman admires sees the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,5.0,False,False,4.5
the actress who the princess sees admires the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,f,4.5,False,False,2.5
the actress who the princess sees admires the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,f,4.5,False,False,2.5
the actress who the princess sees admires the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,2.5
the actress who the princess sees admires the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,2.5
the actress who the princess sees admires the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,f,4.5,False,False,2.5
the actress who the princess sees admires the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,f,4.5,False,False,2.5
the actress who the princess sees admires the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,2.5
the actress who the princess sees admires the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,2.5
the actress who the princess admires sees the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,f,4.5,False,False,4.5
the actress who the princess admires sees the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,f,4.5,False,False,4.5
the actress who the princess admires sees the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,4.5
the actress who the princess admires sees the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,f,4.5,False,False,4.5
the actress who the princess admires sees the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,f,4.5,False,False,4.5
the actress who the princess admires sees the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,f,4.5,False,False,4.5
the actress who the princess admires sees the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,4.5
the actress who the princess admires sees the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,f,4.5,False,False,4.5
the actress who the man sees admires the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,5.5,False,True,2.5
the actress who the man sees admires the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,5.5,False,True,2.5
the actress who the man sees admires the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,True,2.5
the actress who the man sees admires the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,True,2.5
the actress who the man sees admires the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,5.5,False,True,2.5
the actress who the man sees admires the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,5.5,False,True,2.5
the actress who the man sees admires the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,True,2.5
the actress who the man sees admires the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,True,2.5
the actress who the man admires sees the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,5.5,False,True,4.5
the actress who the man admires sees the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,5.5,False,True,4.5
the actress who the man admires sees the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,True,4.5
the actress who the man admires sees the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,5.5,False,True,4.5
the actress who the man admires sees the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,5.5,False,True,4.5
the actress who the man admires sees the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,5.5,False,True,4.5
the actress who the man admires sees the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,True,4.5
the actress who the man admires sees the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,5.5,False,True,4.5
the actress who the prince sees admires the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,True,2.5
the actress who the prince sees admires the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,True,2.5
the actress who the prince sees admires the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,True,2.5
the actress who the prince sees admires the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,True,2.5
the actress who the prince sees admires the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,True,2.5
the actress who the prince sees admires the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,True,2.5
the actress who the prince sees admires the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,True,2.5
the actress who the prince sees admires the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,True,2.5
the actress who the prince admires sees the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,True,4.5
the actress who the prince admires sees the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,True,4.5
the actress who the prince admires sees the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,True,4.5
the actress who the prince admires sees the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,True,4.5
the actress who the prince admires sees the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,True,4.5
the actress who the prince admires sees the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,True,4.5
the actress who the prince admires sees the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,True,4.5
the actress who the prince admires sees the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,True,4.5
the actress who the actor sees admires the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,True,2.5
the actress who the actor sees admires the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,True,2.5
the actress who the actor sees admires the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,True,2.5
